	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV556	yes	unknown	unknown	unknown	unknown
ASV557	unknown	unknown	unknown	unknown	unknown
ASV558	unknown	unknown	unknown	unknown	unknown
ASV559	unknown	unknown	unknown	unknown	unknown
ASV560	unknown	unknown	unknown	unknown	unknown
ASV561	unknown	unknown	unknown	unknown	unknown
ASV562	unknown	unknown	unknown	unknown	unknown
ASV563	unknown	unknown	unknown	unknown	unknown
ASV564	unknown	unknown	unknown	unknown	unknown
ASV565	unknown	unknown	unknown	unknown	unknown
ASV566	unknown	unknown	unknown	unknown	unknown
ASV567	unknown	unknown	unknown	unknown	unknown
ASV568	unknown	unknown	unknown	unknown	unknown
ASV569	unknown	unknown	unknown	unknown	unknown
ASV570	yes	anaerobe	unknown	unknown	unknown
ASV571	yes	mixed	unknown	unknown	unknown
ASV572	unknown	unknown	unknown	unknown	unknown
ASV573	unknown	unknown	unknown	unknown	unknown
ASV574	unknown	unknown	unknown	unknown	unknown
ASV575	unknown	unknown	unknown	unknown	unknown
ASV576	unknown	unknown	unknown	unknown	unknown
ASV577	unknown	unknown	unknown	unknown	unknown
ASV578	yes	unknown	negative	unknown	no
ASV579	unknown	unknown	unknown	unknown	unknown
ASV580	unknown	unknown	unknown	unknown	unknown
ASV581	unknown	unknown	unknown	unknown	unknown
ASV582	unknown	unknown	unknown	unknown	unknown
ASV583	yes	anaerobe	negative	unknown	no
ASV584	unknown	unknown	unknown	unknown	unknown
ASV585	yes	unknown	negative	unknown	no
ASV586	yes	anaerobe	unknown	unknown	unknown
ASV587	unknown	unknown	unknown	unknown	unknown
ASV588	unknown	unknown	unknown	unknown	unknown
ASV589	yes	anaerobe	unknown	unknown	unknown
ASV590	unknown	unknown	unknown	unknown	unknown
ASV591	unknown	unknown	unknown	unknown	unknown
ASV592	unknown	unknown	unknown	unknown	unknown
ASV593	unknown	unknown	unknown	unknown	unknown
ASV594	unknown	unknown	unknown	unknown	unknown
ASV595	unknown	unknown	unknown	unknown	unknown
ASV596	unknown	unknown	unknown	unknown	unknown
ASV597	unknown	unknown	unknown	unknown	unknown
ASV598	yes	anaerobe	unknown	unknown	unknown
ASV599	unknown	unknown	unknown	unknown	unknown
ASV600	unknown	unknown	unknown	unknown	unknown
ASV601	unknown	unknown	unknown	unknown	unknown
ASV602	unknown	unknown	unknown	unknown	unknown
ASV603	unknown	unknown	unknown	unknown	unknown
ASV604	unknown	unknown	unknown	unknown	unknown
ASV605	unknown	unknown	unknown	unknown	unknown
ASV606	unknown	unknown	unknown	unknown	unknown
ASV607	unknown	unknown	unknown	unknown	unknown
ASV608	unknown	unknown	unknown	unknown	unknown
ASV609	unknown	unknown	unknown	unknown	unknown
ASV610	unknown	unknown	unknown	unknown	unknown
ASV611	yes	anaerobe	unknown	unknown	unknown
ASV612	unknown	unknown	unknown	unknown	unknown
ASV613	unknown	unknown	unknown	unknown	unknown
ASV614	unknown	unknown	unknown	unknown	unknown
ASV615	unknown	unknown	unknown	unknown	unknown
ASV616	unknown	unknown	unknown	unknown	unknown
ASV617	unknown	unknown	unknown	unknown	unknown
ASV618	unknown	unknown	unknown	unknown	unknown
ASV619	unknown	unknown	unknown	unknown	unknown
ASV620	unknown	unknown	unknown	unknown	unknown
ASV621	unknown	unknown	unknown	unknown	unknown
ASV622	unknown	unknown	unknown	unknown	unknown
ASV623	unknown	unknown	unknown	unknown	unknown
ASV624	unknown	unknown	unknown	unknown	unknown
ASV625	yes	mixed	unknown	unknown	unknown
ASV626	unknown	unknown	unknown	unknown	unknown
ASV627	unknown	unknown	unknown	unknown	unknown
ASV628	unknown	unknown	unknown	unknown	unknown
ASV629	yes	mixed	unknown	unknown	unknown
ASV630	unknown	unknown	unknown	unknown	unknown
ASV631	unknown	unknown	unknown	unknown	unknown
ASV632	unknown	unknown	unknown	unknown	unknown
ASV633	unknown	unknown	unknown	unknown	unknown
ASV634	unknown	unknown	unknown	unknown	unknown
ASV635	unknown	unknown	unknown	unknown	unknown
ASV636	yes	unknown	unknown	unknown	unknown
ASV637	unknown	unknown	unknown	unknown	unknown
ASV638	yes	microaerophile	positive	unknown	no
ASV639	unknown	unknown	unknown	unknown	unknown
ASV640	unknown	unknown	unknown	unknown	unknown
ASV641	yes	anaerobe	unknown	unknown	unknown
ASV642	unknown	unknown	unknown	unknown	unknown
ASV643	unknown	unknown	unknown	unknown	unknown
ASV644	unknown	unknown	unknown	unknown	unknown
ASV645	unknown	unknown	unknown	unknown	unknown
ASV646	unknown	unknown	unknown	unknown	unknown
ASV647	unknown	unknown	unknown	unknown	unknown
ASV648	unknown	unknown	unknown	unknown	unknown
ASV649	unknown	unknown	unknown	unknown	unknown
ASV650	unknown	unknown	unknown	unknown	unknown
ASV651	unknown	unknown	unknown	unknown	unknown
ASV652	unknown	unknown	unknown	unknown	unknown
ASV653	unknown	unknown	unknown	unknown	unknown
ASV654	unknown	unknown	unknown	unknown	unknown
ASV655	unknown	unknown	unknown	unknown	unknown
ASV656	unknown	unknown	unknown	unknown	unknown
ASV657	yes	microaerophile	unknown	unknown	unknown
ASV658	unknown	unknown	unknown	unknown	unknown
ASV659	yes	unknown	unknown	unknown	unknown
ASV660	unknown	unknown	unknown	unknown	unknown
ASV661	unknown	unknown	unknown	unknown	unknown
ASV662	unknown	unknown	unknown	unknown	unknown
ASV663	unknown	unknown	unknown	unknown	unknown
ASV664	unknown	unknown	unknown	unknown	unknown
ASV665	yes	unknown	unknown	unknown	unknown
ASV666	yes	unknown	unknown	unknown	unknown
ASV667	unknown	unknown	unknown	unknown	unknown
ASV668	unknown	unknown	unknown	unknown	unknown
ASV669	unknown	unknown	unknown	unknown	unknown
ASV670	unknown	unknown	unknown	unknown	unknown
ASV671	unknown	unknown	unknown	unknown	unknown
ASV672	unknown	unknown	unknown	unknown	unknown
ASV673	yes	mixed	unknown	unknown	unknown
ASV674	unknown	unknown	unknown	unknown	unknown
ASV675	unknown	unknown	unknown	unknown	unknown
ASV676	yes	mixed	unknown	unknown	unknown
ASV677	unknown	unknown	unknown	unknown	unknown
ASV678	yes	aerobe	unknown	yes	unknown
ASV679	unknown	unknown	unknown	unknown	unknown
ASV680	unknown	unknown	unknown	unknown	unknown
ASV681	unknown	unknown	unknown	unknown	unknown
ASV682	unknown	unknown	unknown	unknown	unknown
ASV683	unknown	unknown	unknown	unknown	unknown
ASV684	unknown	unknown	unknown	unknown	unknown
ASV685	unknown	unknown	unknown	unknown	unknown
ASV686	unknown	unknown	unknown	unknown	unknown
ASV687	yes	anaerobe	unknown	unknown	unknown
ASV688	unknown	unknown	unknown	unknown	unknown
ASV689	unknown	unknown	unknown	unknown	unknown
ASV690	unknown	unknown	unknown	unknown	unknown
ASV691	unknown	unknown	unknown	unknown	unknown
ASV692	unknown	unknown	unknown	unknown	unknown
ASV693	unknown	unknown	unknown	unknown	unknown
ASV694	unknown	unknown	unknown	unknown	unknown
ASV695	unknown	unknown	unknown	unknown	unknown
ASV696	unknown	unknown	unknown	unknown	unknown
ASV697	unknown	unknown	unknown	unknown	unknown
ASV698	unknown	unknown	unknown	unknown	unknown
ASV699	unknown	unknown	unknown	unknown	unknown
ASV700	unknown	unknown	unknown	unknown	unknown
ASV701	unknown	unknown	unknown	unknown	unknown
ASV702	yes	anaerobe	negative	unknown	no
ASV703	unknown	unknown	unknown	unknown	unknown
ASV704	unknown	unknown	unknown	unknown	unknown
ASV705	unknown	unknown	unknown	unknown	unknown
ASV706	unknown	unknown	unknown	unknown	unknown
ASV707	unknown	unknown	unknown	unknown	unknown
ASV708	yes	anaerobe	unknown	unknown	unknown
ASV709	unknown	unknown	unknown	unknown	unknown
ASV710	unknown	unknown	unknown	unknown	unknown
ASV711	unknown	unknown	unknown	unknown	unknown
ASV712	unknown	unknown	unknown	unknown	unknown
ASV713	unknown	unknown	unknown	unknown	unknown
ASV714	yes	anaerobe	unknown	unknown	unknown
ASV715	unknown	unknown	unknown	unknown	unknown
ASV716	unknown	unknown	unknown	unknown	unknown
ASV717	unknown	unknown	unknown	unknown	unknown
ASV718	unknown	unknown	unknown	unknown	unknown
ASV719	yes	unknown	unknown	unknown	unknown
ASV720	unknown	unknown	unknown	unknown	unknown
ASV721	unknown	unknown	unknown	unknown	unknown
ASV722	unknown	unknown	unknown	unknown	unknown
ASV723	unknown	unknown	unknown	unknown	unknown
ASV724	unknown	unknown	unknown	unknown	unknown
ASV725	unknown	unknown	unknown	unknown	unknown
ASV726	unknown	unknown	unknown	unknown	unknown
ASV727	unknown	unknown	unknown	unknown	unknown
ASV728	unknown	unknown	unknown	unknown	unknown
ASV729	unknown	unknown	unknown	unknown	unknown
ASV730	unknown	unknown	unknown	unknown	unknown
ASV731	unknown	unknown	unknown	unknown	unknown
ASV732	unknown	unknown	unknown	unknown	unknown
ASV733	unknown	unknown	unknown	unknown	unknown
ASV734	unknown	unknown	unknown	unknown	unknown
ASV735	unknown	unknown	unknown	unknown	unknown
ASV736	unknown	unknown	unknown	unknown	unknown
ASV737	unknown	unknown	unknown	unknown	unknown
ASV738	unknown	unknown	unknown	unknown	unknown
ASV739	unknown	unknown	unknown	unknown	unknown
ASV740	unknown	unknown	unknown	unknown	unknown
ASV741	unknown	unknown	unknown	unknown	unknown
ASV742	unknown	unknown	unknown	unknown	unknown
ASV743	unknown	unknown	unknown	unknown	unknown
ASV744	unknown	unknown	unknown	unknown	unknown
ASV745	unknown	unknown	unknown	unknown	unknown
ASV746	unknown	unknown	unknown	unknown	unknown
ASV747	unknown	unknown	unknown	unknown	unknown
ASV748	unknown	unknown	unknown	unknown	unknown
ASV749	unknown	unknown	unknown	unknown	unknown
ASV750	unknown	unknown	unknown	unknown	unknown
ASV751	unknown	unknown	unknown	unknown	unknown
ASV752	yes	mixed	unknown	unknown	unknown
ASV753	unknown	unknown	unknown	unknown	unknown
ASV754	unknown	unknown	unknown	unknown	unknown
ASV755	unknown	unknown	unknown	unknown	unknown
ASV756	unknown	unknown	unknown	unknown	unknown
ASV757	unknown	unknown	unknown	unknown	unknown
ASV758	unknown	unknown	unknown	unknown	unknown
ASV759	unknown	unknown	unknown	unknown	unknown
ASV760	unknown	unknown	unknown	unknown	unknown
ASV761	unknown	unknown	unknown	unknown	unknown
ASV762	unknown	unknown	unknown	unknown	unknown
ASV763	unknown	unknown	unknown	unknown	unknown
ASV764	unknown	unknown	unknown	unknown	unknown
ASV765	unknown	unknown	unknown	unknown	unknown
ASV766	unknown	unknown	unknown	unknown	unknown
ASV767	unknown	unknown	unknown	unknown	unknown
ASV768	unknown	unknown	unknown	unknown	unknown
ASV769	yes	aerobe	unknown	unknown	unknown
ASV770	yes	anaerobe	unknown	unknown	unknown
ASV771	yes	unknown	negative	unknown	no
ASV772	unknown	unknown	unknown	unknown	unknown
ASV773	yes	obligate_anaerobe	unknown	unknown	unknown
ASV774	yes	anaerobe	unknown	unknown	unknown
ASV775	unknown	unknown	unknown	unknown	unknown
ASV776	unknown	unknown	unknown	unknown	unknown
ASV777	unknown	unknown	unknown	unknown	unknown
ASV778	unknown	unknown	unknown	unknown	unknown
ASV779	unknown	unknown	unknown	unknown	unknown
ASV780	yes	unknown	positive	unknown	unknown
ASV781	unknown	unknown	unknown	unknown	unknown
ASV782	unknown	unknown	unknown	unknown	unknown
ASV783	unknown	unknown	unknown	unknown	unknown
ASV784	unknown	unknown	unknown	unknown	unknown
ASV785	unknown	unknown	unknown	unknown	unknown
ASV786	unknown	unknown	unknown	unknown	unknown
ASV787	yes	unknown	unknown	unknown	unknown
ASV788	unknown	unknown	unknown	unknown	unknown
ASV789	unknown	unknown	unknown	unknown	unknown
ASV790	unknown	unknown	unknown	unknown	unknown
ASV791	unknown	unknown	unknown	unknown	unknown
ASV792	yes	mixed	unknown	unknown	unknown
ASV793	yes	aerobe	unknown	unknown	unknown
ASV794	unknown	unknown	unknown	unknown	unknown
ASV795	unknown	unknown	unknown	unknown	unknown
ASV796	unknown	unknown	unknown	unknown	unknown
ASV797	unknown	unknown	unknown	unknown	unknown
ASV798	unknown	unknown	unknown	unknown	unknown
ASV799	unknown	unknown	unknown	unknown	unknown
ASV800	unknown	unknown	unknown	unknown	unknown
ASV801	unknown	unknown	unknown	unknown	unknown
ASV802	unknown	unknown	unknown	unknown	unknown
ASV803	unknown	unknown	unknown	unknown	unknown
ASV804	unknown	unknown	unknown	unknown	unknown
ASV805	unknown	unknown	unknown	unknown	unknown
ASV806	unknown	unknown	unknown	unknown	unknown
ASV807	unknown	unknown	unknown	unknown	unknown
ASV808	unknown	unknown	unknown	unknown	unknown
ASV809	unknown	unknown	unknown	unknown	unknown
ASV810	unknown	unknown	unknown	unknown	unknown
ASV811	unknown	unknown	unknown	unknown	unknown
ASV812	unknown	unknown	unknown	unknown	unknown
ASV813	unknown	unknown	unknown	unknown	unknown
ASV814	unknown	unknown	unknown	unknown	unknown
ASV815	unknown	unknown	unknown	unknown	unknown
ASV816	unknown	unknown	unknown	unknown	unknown
ASV817	unknown	unknown	unknown	unknown	unknown
ASV818	unknown	unknown	unknown	unknown	unknown
ASV819	unknown	unknown	unknown	unknown	unknown
ASV820	yes	unknown	negative	unknown	unknown
ASV821	unknown	unknown	unknown	unknown	unknown
ASV822	no	unknown	unknown	unknown	unknown
ASV823	yes	anaerobe	unknown	unknown	unknown
ASV824	yes	aerobe	unknown	unknown	unknown
ASV825	unknown	unknown	unknown	unknown	unknown
ASV826	unknown	unknown	unknown	unknown	unknown
ASV827	unknown	unknown	unknown	unknown	unknown
ASV828	unknown	unknown	unknown	unknown	unknown
ASV829	unknown	unknown	unknown	unknown	unknown
ASV830	unknown	unknown	unknown	unknown	unknown
ASV831	unknown	unknown	unknown	unknown	unknown
ASV832	yes	facultative_anaerobe	negative	unknown	yes
ASV833	unknown	unknown	unknown	unknown	unknown
ASV834	unknown	unknown	unknown	unknown	unknown
ASV835	unknown	unknown	unknown	unknown	unknown
ASV836	unknown	unknown	unknown	unknown	unknown
ASV837	unknown	unknown	unknown	unknown	unknown
ASV838	unknown	unknown	unknown	unknown	unknown
ASV839	unknown	unknown	unknown	unknown	unknown
ASV840	unknown	unknown	unknown	unknown	unknown
ASV841	unknown	unknown	unknown	unknown	unknown
ASV842	yes	facultative_anaerobe	unknown	unknown	unknown
ASV843	unknown	unknown	unknown	unknown	unknown
ASV844	yes	anaerobe	unknown	unknown	unknown
ASV845	unknown	unknown	unknown	unknown	unknown
ASV846	unknown	unknown	unknown	unknown	unknown
ASV847	unknown	unknown	unknown	unknown	unknown
ASV848	unknown	unknown	unknown	unknown	unknown
ASV849	unknown	unknown	unknown	unknown	unknown
ASV850	no	unknown	unknown	unknown	unknown
ASV851	unknown	unknown	unknown	unknown	unknown
ASV852	unknown	unknown	unknown	unknown	unknown
ASV853	unknown	unknown	unknown	unknown	unknown
ASV854	unknown	unknown	unknown	unknown	unknown
ASV855	unknown	unknown	unknown	unknown	unknown
ASV856	unknown	unknown	unknown	unknown	unknown
ASV857	unknown	unknown	unknown	unknown	unknown
ASV858	unknown	unknown	unknown	unknown	unknown
ASV859	yes	unknown	unknown	unknown	unknown
ASV860	unknown	unknown	unknown	unknown	unknown
ASV861	unknown	unknown	unknown	unknown	unknown
ASV862	unknown	unknown	unknown	unknown	unknown
ASV863	unknown	unknown	unknown	unknown	unknown
ASV864	unknown	unknown	unknown	unknown	unknown
ASV865	unknown	unknown	unknown	unknown	unknown
ASV866	unknown	unknown	unknown	unknown	unknown
ASV867	unknown	unknown	unknown	unknown	unknown
ASV868	unknown	unknown	unknown	unknown	unknown
ASV869	yes	anaerobe	unknown	unknown	unknown
ASV870	unknown	unknown	unknown	unknown	unknown
ASV871	unknown	unknown	unknown	unknown	unknown
ASV872	unknown	unknown	unknown	unknown	unknown
ASV873	unknown	unknown	unknown	unknown	unknown
ASV874	unknown	unknown	unknown	unknown	unknown
ASV875	unknown	unknown	unknown	unknown	unknown
ASV876	unknown	unknown	unknown	unknown	unknown
ASV877	unknown	unknown	unknown	unknown	unknown
ASV878	unknown	unknown	unknown	unknown	unknown
ASV879	unknown	unknown	unknown	unknown	unknown
ASV880	unknown	unknown	unknown	unknown	unknown
ASV881	unknown	unknown	unknown	unknown	unknown
ASV882	unknown	unknown	unknown	unknown	unknown
ASV883	unknown	unknown	unknown	unknown	unknown
ASV884	unknown	unknown	unknown	unknown	unknown
ASV885	unknown	unknown	unknown	unknown	unknown
ASV886	yes	anaerobe	unknown	unknown	unknown
ASV887	unknown	unknown	unknown	unknown	unknown
ASV888	unknown	unknown	unknown	unknown	unknown
ASV889	unknown	unknown	unknown	unknown	unknown
ASV890	unknown	unknown	unknown	unknown	unknown
ASV891	unknown	unknown	unknown	unknown	unknown
ASV892	unknown	unknown	unknown	unknown	unknown
ASV893	unknown	unknown	unknown	unknown	unknown
ASV894	unknown	unknown	unknown	unknown	unknown
ASV895	yes	unknown	unknown	unknown	unknown
ASV896	unknown	unknown	unknown	unknown	unknown
ASV897	yes	mixed	unknown	unknown	unknown
ASV898	unknown	unknown	unknown	unknown	unknown
ASV899	unknown	unknown	unknown	unknown	unknown
ASV900	yes	anaerobe	unknown	unknown	unknown
ASV901	unknown	unknown	unknown	unknown	unknown
ASV902	unknown	unknown	unknown	unknown	unknown
ASV903	unknown	unknown	unknown	unknown	unknown
ASV904	unknown	unknown	unknown	unknown	unknown
ASV905	unknown	unknown	unknown	unknown	unknown
ASV906	unknown	unknown	unknown	unknown	unknown
ASV907	unknown	unknown	unknown	unknown	unknown
ASV908	unknown	unknown	unknown	unknown	unknown
ASV909	unknown	unknown	unknown	unknown	unknown
ASV910	unknown	unknown	unknown	unknown	unknown
ASV911	yes	anaerobe	unknown	unknown	unknown
ASV912	unknown	unknown	unknown	unknown	unknown
ASV913	unknown	unknown	unknown	unknown	unknown
ASV914	unknown	unknown	unknown	unknown	unknown
ASV915	unknown	unknown	unknown	unknown	unknown
ASV916	unknown	unknown	unknown	unknown	unknown
ASV917	unknown	unknown	unknown	unknown	unknown
ASV918	unknown	unknown	unknown	unknown	unknown
ASV919	unknown	unknown	unknown	unknown	unknown
ASV920	unknown	unknown	unknown	unknown	unknown
ASV921	unknown	unknown	unknown	unknown	unknown
ASV922	yes	anaerobe	unknown	unknown	unknown
ASV923	unknown	unknown	unknown	unknown	unknown
ASV924	yes	anaerobe	unknown	unknown	unknown
ASV925	unknown	unknown	unknown	unknown	unknown
ASV926	unknown	unknown	unknown	unknown	unknown
ASV927	unknown	unknown	unknown	unknown	unknown
ASV928	unknown	unknown	unknown	unknown	unknown
ASV929	yes	mixed	unknown	unknown	unknown
ASV930	unknown	unknown	unknown	unknown	unknown
ASV931	unknown	unknown	unknown	unknown	unknown
ASV932	yes	mixed	positive	unknown	unknown
ASV933	unknown	unknown	unknown	unknown	unknown
ASV934	unknown	unknown	unknown	unknown	unknown
ASV935	unknown	unknown	unknown	unknown	unknown
ASV936	unknown	unknown	unknown	unknown	unknown
ASV937	unknown	unknown	unknown	unknown	unknown
ASV938	no	unknown	unknown	unknown	unknown
ASV939	unknown	unknown	unknown	unknown	unknown
ASV940	unknown	unknown	unknown	unknown	unknown
ASV941	yes	unknown	unknown	unknown	unknown
ASV942	yes	unknown	negative	unknown	no
ASV943	unknown	unknown	unknown	unknown	unknown
ASV944	unknown	unknown	unknown	unknown	unknown
ASV945	unknown	unknown	unknown	unknown	unknown
ASV946	unknown	unknown	unknown	unknown	unknown
ASV947	unknown	unknown	unknown	unknown	unknown
ASV948	unknown	unknown	unknown	unknown	unknown
ASV949	unknown	unknown	unknown	unknown	unknown
ASV950	unknown	unknown	unknown	unknown	unknown
ASV951	unknown	unknown	unknown	unknown	unknown
ASV952	unknown	unknown	unknown	unknown	unknown
ASV953	yes	mixed	unknown	unknown	unknown
